round,mu,seed,delta_rep,v_t,observable_fr_step,channel,channel_label,observable_fr_step_z_within_channel
7,0.0,1,535.8798803085228,1238.0183386618155,0.0011185967556448758,coarse,Coarse score,-0.8328303403674784
8,0.0,1,624.6150857666507,1803.611657280766,0.002302294673894402,coarse,Coarse score,-0.8097525620242056
9,0.0,1,2209.3437926530605,1923.8817785187275,0.012577204079724699,coarse,Coarse score,-0.6094294237393809
10,0.0,1,1360.4077167546493,1179.2699195637833,0.0027351560866687168,coarse,Coarse score,-0.8013133482828027
11,0.0,1,5231.737013291509,1993.1497378033819,0.004280643157651938,coarse,Coarse score,-0.7711820052208087
12,0.0,1,1481.2662535221898,1417.51927658997,0.0030662547291501635,coarse,Coarse score,-0.7948581362197072
13,0.0,1,1529.3775170851732,1672.796722177125,0.0031214548320740924,coarse,Coarse score,-0.7937819361857592
14,0.0,1,1918.9397905229125,2323.7769142716425,0.009059416149132998,coarse,Coarse score,-0.6780134170616718
15,0.0,1,42.81658424407942,1316.3795614570263,0.007145274108012971,coarse,Coarse score,-0.7153321831602326
16,0.0,1,760.3289182653534,1395.3681229301146,0.002641061505738583,coarse,Coarse score,-0.803147848325871
17,0.0,1,2185.3977194229956,989.0102007683017,0.004009942456002816,coarse,Coarse score,-0.7764596784292447
18,0.0,1,3562.7873673359863,1521.0206856499426,0.004511010594609491,coarse,Coarse score,-0.7666906830974446
0,0.0,2,1646.072852475394,1283.339518240944,0.003421198740672995,coarse,Coarse score,-0.7879380267087355
1,0.0,2,177.18241904873867,1749.806555279065,0.0038928712124139263,coarse,Coarse score,-0.7787421393242601
2,0.0,2,1996.314441895811,1292.6689479011693,0.005594210593598078,coarse,Coarse score,-0.7455722464653527
3,0.0,2,2605.5652125594206,1447.76020547183,0.007917906811850506,coarse,Coarse score,-0.7002686724409655
4,0.0,2,1527.5154998683138,1808.3968696091324,0.007188342215863599,coarse,Coarse score,-0.7144925126401469
5,0.0,2,585.546079584572,1076.9321862016222,0.005135296443813072,coarse,Coarse score,-0.7545193932534381
6,0.0,2,2252.118816794886,1764.1176046176115,0.004061181008424999,coarse,Coarse score,-0.7754607141350622
7,0.0,2,1413.0297503535985,1866.4213839132572,0.0066062872022582975,coarse,Coarse score,-0.7258404557094716
8,0.0,2,1121.3590509177302,1184.89511502604,0.0071450553228588004,coarse,Coarse score,-0.7153364486702204
9,0.0,2,2396.9354133732268,2193.1417972640484,0.005598018101891153,coarse,Coarse score,-0.7454980139850271
10,0.0,2,973.9201841524919,2019.7159168109647,0.005155802569173894,coarse,Coarse score,-0.7541195988392887
11,0.0,2,2390.304161881504,1286.753375538974,0.002445793683772526,coarse,Coarse score,-0.8069548563837803
12,0.0,2,1000.1929883282282,1241.7858614308643,0.004259649223573289,coarse,Coarse score,-0.7715913101201
13,0.0,2,596.4639072483405,1487.8294050110853,0.006989470060137773,coarse,Coarse score,-0.7183697920183826
14,0.0,2,1515.7099558329792,1744.9352547771414,0.004985194852538808,coarse,Coarse score,-0.7574458250727343
15,0.0,2,1607.078535759123,1613.5170430380385,0.005703524916892384,coarse,Coarse score,-0.7434410171340875
16,0.0,2,793.1871216550935,1032.7078001888003,0.004553762595663358,coarse,Coarse score,-0.7658571755032845
17,0.0,2,1930.5375011810102,1400.4704726567725,0.006331674059076313,coarse,Coarse score,-0.7311944072124658
18,0.0,2,2818.860144956736,1456.012847842183,0.0014627637508658109,coarse,Coarse score,-0.8261203432420929
0,0.0,3,2042.4497558940784,1491.639023684198,0.0024721204887297064,coarse,Coarse score,-0.8064415800149354
1,0.0,3,420.5050495391479,989.6573590316111,0.003769809919536535,coarse,Coarse score,-0.7811413842632566
2,0.0,3,509.43766935914755,1496.1859140096349,0.003037112893634359,coarse,Coarse score,-0.795426295384458
3,0.0,3,1250.522825463675,1927.3552561536198,0.007869070675238888,coarse,Coarse score,-0.7012207984171025
4,0.0,3,1784.6456041452475,1688.411985191342,0.003045529906941368,coarse,Coarse score,-0.7952621944221966
5,0.0,3,833.2143803890795,1736.5654001784278,0.007395626135013722,coarse,Coarse score,-0.7104512346531537
6,0.0,3,1981.8374143371475,1619.4182541503105,0.0027930218760445573,coarse,Coarse score,-0.8001851771165908
7,0.0,3,2289.950420524867,901.0054597775452,0.004878543979846135,coarse,Coarse score,-0.7595251268626351
8,0.0,3,577.8963016371126,1312.9312984521384,0.0024792832299476457,coarse,Coarse score,-0.8063019327691227
9,0.0,3,717.5523659592727,1983.061617110623,0.0065990180301668065,coarse,Coarse score,-0.725982177967896
10,0.0,3,3228.551554543141,2466.1945245948737,0.0014169305475398527,coarse,Coarse score,-0.8270139230066691
11,0.0,3,1215.994656326482,218.51711321651237,0.0070999532144056365,coarse,Coarse score,-0.7162157747597987
12,0.0,3,3206.768818167562,1937.4812674759305,0.00413707897922769,coarse,Coarse score,-0.7739809814094367
13,0.0,3,2224.856654913805,2417.038064952765,0.003373547013367457,coarse,Coarse score,-0.7888670610370695
14,0.0,3,961.1245566843427,978.7699930969975,0.006456692318280802,coarse,Coarse score,-0.728757008590485
15,0.0,3,1044.4334279960021,695.3469263896695,0.00250281168062459,coarse,Coarse score,-0.8058432140697722
16,0.0,3,1831.3525622792658,1088.866663730878,0.0030856571608071587,coarse,Coarse score,-0.7944798597944494
17,0.0,3,731.4499787535169,1097.1168808952207,0.006557526893831119,coarse,Coarse score,-0.7267911033134616
18,0.0,3,3466.4195669447654,1949.7772244887892,0.0059178623821901635,coarse,Coarse score,-0.7392622208056155
0,0.0,4,1592.5924981982098,670.642311105039,0.004020357838608996,coarse,Coarse score,-0.776256616577534
1,0.0,4,2926.287802584935,1957.3517122149933,0.008860386794950709,coarse,Coarse score,-0.6818937612346311
2,0.0,4,866.6703037394909,1085.8197031805757,0.004670149274496855,coarse,Coarse score,-0.7635880611162277
3,0.0,4,442.0706140184193,2156.2392882053973,0.003251093719248818,coarse,Coarse score,-0.7912544522248927
4,0.0,4,1663.2501476939651,852.4549751881277,0.005574320603411709,coarse,Coarse score,-0.7459600284979929
5,0.0,4,1317.724568867241,1054.2481957057025,0.001427612158494287,coarse,Coarse score,-0.8268056706762771
6,0.0,4,2742.063157499011,1426.4901137556299,0.0040232215073291245,coarse,Coarse score,-0.7762007855154422
7,0.0,4,3006.427244727849,1838.9772149326745,0.0008830877139742336,coarse,Coarse score,-0.8374219049699988
8,0.0,4,908.5939390853746,1396.6498942211038,0.010048751552915389,coarse,Coarse score,-0.6587249965925321
9,0.0,4,481.7381867330405,755.618732308445,0.002537370289600922,coarse,Coarse score,-0.8051694476421122
10,0.0,4,470.28883873618906,1560.6352317546261,0.006951993062253525,coarse,Coarse score,-0.7191004563515793
11,0.0,4,1205.6588081643567,522.5349775264622,0.0040721489695701085,coarse,Coarse score,-0.7752468790236862
12,0.0,4,927.5732851809007,1083.9343558237306,0.005489011348798184,coarse,Coarse score,-0.7476232468227426
13,0.0,4,53.0028564381646,1093.9805821034242,0.0068336474027271225,coarse,Coarse score,-0.7214077636943831
14,0.0,4,2638.052332190331,1340.660351304512,0.00984532194117075,coarse,Coarse score,-0.6626911296877422
15,0.0,4,621.2318395326729,1436.1901273535914,0.001841260731480274,coarse,Coarse score,-0.8187410370123955
16,0.0,4,1948.1400377349928,1528.1505012239213,0.005956575948924737,coarse,Coarse score,-0.738507447904351
17,0.0,4,333.852395750524,1293.8180759685347,0.005853549725704257,coarse,Coarse score,-0.7405160822918666
18,0.0,4,2070.2731831856654,1449.3616810366511,0.006996174180747626,coarse,Coarse score,-0.7182390861963689
0,0.0,5,3674.571743953391,943.570787779754,0.008049776440741322,coarse,Coarse score,-0.6976976971787531
1,0.0,5,3.8410788768087514,1218.8611796007608,0.00326665069641805,coarse,Coarse score,-0.7909511480919144
2,0.0,5,1043.4108982751495,1008.1968078395003,0.0035417931755472244,coarse,Coarse score,-0.7855868764747508
3,0.0,5,1815.3726388625219,1583.8233798453002,0.006002444377018875,coarse,Coarse score,-0.7376131813856802
4,0.0,5,2648.0815174884046,1717.7052644448704,0.008021861274484475,coarse,Coarse score,-0.6982419407812456
5,0.0,5,117.84286383353174,662.3430517651723,0.0054742567884340405,coarse,Coarse score,-0.7479109067640052
6,0.0,5,1880.4751431713812,1467.540914266021,0.0029235197205357325,coarse,Coarse score,-0.7976409466309142
7,0.0,5,1555.7505705873482,1055.0399427983211,0.004348662217724785,coarse,Coarse score,-0.7698558824260672
8,0.0,5,2798.9019436822273,1095.0024476753315,0.007052698912965923,coarse,Coarse score,-0.7171370607379008
9,0.0,5,671.7323634499335,2010.5815875952248,0.0049837239500885215,coarse,Coarse score,-0.7574745022885923
10,0.0,5,1149.1068429651787,1745.5612313618767,0.006049102215378967,coarse,Coarse score,-0.7367035242552168
11,0.0,5,3447.277939736203,2041.131247577141,0.004394022034527078,coarse,Coarse score,-0.7689715319666164
12,0.0,5,4083.4490601622965,1545.243452291179,0.004377576974721801,coarse,Coarse score,-0.7692921504615694
13,0.0,5,1984.7111170318094,2043.3948245598585,0.0023438304657164267,coarse,Coarse score,-0.8089427660600473
14,0.0,5,2037.1869265633868,1923.6314849222545,0.00684265922116967,coarse,Coarse score,-0.7212320662083265
15,0.0,5,1515.7869073215988,1387.1327127061086,0.011184005007168806,coarse,Coarse score,-0.6365917080424951
16,0.0,5,271.23768108460354,472.33983161492506,0.003962506481246155,coarse,Coarse score,-0.777384506372298
17,0.0,5,1362.3259229465039,1360.0293033260386,0.007209475049650971,coarse,Coarse score,-0.7140804997047593
18,0.0,5,262.93096710031386,1613.3114145608852,0.005628092559370013,coarse,Coarse score,-0.7449116721043912
0,0.0,6,1974.808055938047,1292.9528795045917,0.005499391767176031,coarse,Coarse score,-0.747420866645553
1,0.0,6,3827.6643667535973,1865.7109191048658,0.01399441467906823,coarse,Coarse score,-0.5817990025202975
2,0.0,6,698.8080458754557,1674.0293329614797,0.004036456802732794,coarse,Coarse score,-0.7759427456820316
3,0.0,6,851.2288658948964,1095.4478668218362,0.005858436094797219,coarse,Coarse score,-0.7404208159734148
4,0.0,6,1254.2897065236466,1332.5462323529064,0.004268259011271013,coarse,Coarse score,-0.7714234507625668
5,0.0,6,1139.8007917373907,1445.2992454146734,0.0034002585807533237,coarse,Coarse score,-0.7883462832086824
6,0.0,6,1913.1849808988045,2501.469308719563,0.006198604366031752,coarse,Coarse score,-0.7337887793347309
7,0.0,6,1034.1345237662317,1949.6532598707709,0.012150834692152583,coarse,Coarse score,-0.6177420667431781
8,0.0,6,1218.345196538081,1363.849354605889,0.0046781481716106936,coarse,Coarse score,-0.7634321118898771
9,0.0,6,2414.235451845103,2002.5445369867375,0.005313552842801646,coarse,Coarse score,-0.7510440457000591
10,0.0,6,1100.3674441922922,1915.3011128591024,0.002842106597268832,coarse,Coarse score,-0.7992282046500596
11,0.0,6,173.0437277641613,778.180644719454,0.005496076654487921,coarse,Coarse score,-0.7474854992132205
12,0.0,6,625.6344329299172,1345.7139089147095,0.010219076925698992,coarse,Coarse score,-0.6554042750311154
13,0.0,6,1683.6615717188688,1110.6442251045955,0.00340883442547287,coarse,Coarse score,-0.7881790856150288
14,0.0,6,2440.3092604682897,1324.5972422448685,0.003420547641976089,coarse,Coarse score,-0.7879507207510036
15,0.0,6,463.4340488402522,595.2582445649896,0.008933106764385006,coarse,Coarse score,-0.6804759879076187
16,0.0,6,1046.8976857521338,1366.4277899109293,0.008165341457495265,coarse,Coarse score,-0.6954446021958471
17,0.0,6,1344.7107084100135,1113.7054518095101,0.003868719389381095,coarse,Coarse score,-0.779213011503677
18,0.0,6,1299.4166920465068,1770.7984796446399,0.006787553618572157,coarse,Coarse score,-0.722306423831679
0,0.0,7,2318.5162294581532,2042.0599949836615,0.006194528991705824,coarse,Coarse score,-0.7338682342225951
1,0.0,7,693.781778427714,1876.584366106952,0.00375149404859137,coarse,Coarse score,-0.7814984767302786
2,0.0,7,1447.7715058535687,1965.18738963356,0.004671371258294466,coarse,Coarse score,-0.7635642369033221
3,0.0,7,599.658198461635,1762.0944931239355,0.004031121614676036,coarse,Coarse score,-0.7760467623280822
4,0.0,7,4134.162311530323,2229.93190559512,0.004545642572533172,coarse,Coarse score,-0.7660154862437628
5,0.0,7,2204.8756239940412,1181.8949571935227,0.005126755976647984,coarse,Coarse score,-0.7546859011142236
6,0.0,7,1448.3321943922201,871.6801112488029,0.0063168169603204476,coarse,Coarse score,-0.7314840662771864
7,0.0,7,329.2625702228979,739.201783186174,0.006022973421454987,coarse,Coarse score,-0.7372129401334218
8,0.0,7,298.50640694989124,1216.5350421520998,0.0031147529523137345,coarse,Coarse score,-0.793912598319407
9,0.0,7,109.44290088338312,1236.3399302198086,0.01104239973812128,coarse,Coarse score,-0.6393524926657805
10,0.0,7,1774.9484152923105,2304.8598588891327,0.005919138588513298,coarse,Coarse score,-0.7392373394518583
11,0.0,7,263.4979355239775,785.6897481916822,0.0019897661198604133,coarse,Coarse score,-0.8158457253091473
12,0.0,7,153.60461217700504,1380.7342968150042,0.0017306972195308909,coarse,Coarse score,-0.8208966209517464
13,0.0,7,1206.3326950269402,642.3462268181611,0.006154167356199606,coarse,Coarse score,-0.7346551384347457
14,0.0,7,489.73329939873656,945.1256934143603,0.005477823126557385,coarse,Coarse score,-0.7478413762195657
15,0.0,7,1582.0477659842581,1824.1923598379362,0.004154615876419277,coarse,Coarse score,-0.7736390760804025
16,0.0,7,1810.533389824559,2114.573703650967,0.0046854855762349535,coarse,Coarse score,-0.7632890593467215
17,0.0,7,3050.5087980815442,1375.9666963415802,0.005589081416691746,coarse,Coarse score,-0.7456722466477494
18,0.0,7,3261.455531346204,1655.4479115580325,0.004369260761403464,coarse,Coarse score,-0.7694542861928713
0,0.0,8,2639.571655156964,1787.9248348062974,0.005322910665709387,coarse,Coarse score,-0.7508616023929358
1,0.0,8,1248.132687719888,1368.3816084993305,0.007343479351756054,coarse,Coarse score,-0.7114679061254792
2,0.0,8,2730.661399157718,1793.290641518135,0.005786972989862814,coarse,Coarse score,-0.7418140850414531
3,0.0,8,2924.135439750389,1530.6111036232323,0.0034271653955769378,coarse,Coarse score,-0.7878216987696549
4,0.0,8,2846.149158386863,1840.328890270379,0.004453672779000115,coarse,Coarse score,-0.7678085607070272
5,0.0,8,3571.222359716543,2172.0241647562943,0.00462043417837264,coarse,Coarse score,-0.7645573235868129
6,0.0,8,837.1161035336554,916.8844197621802,0.006075015334607228,coarse,Coarse score,-0.7361983132444405
7,0.0,8,3150.449060380808,2683.798776940559,0.01057507344425331,coarse,Coarse score,-0.6484636454840746
8,0.0,8,1494.6294705322944,812.3032595305122,0.006979355878346858,coarse,Coarse score,-0.718566981556267
9,0.0,8,1621.278851455776,1940.7400142673287,0.008414552790200312,coarse,Coarse score,-0.690585893053819
10,0.0,8,337.71215675462736,1162.6843930979958,0.0029671081239434085,coarse,Coarse score,-0.7967911322511889
11,0.0,8,2865.420130873914,1396.1730567442137,0.0014735805937604108,coarse,Coarse score,-0.8259094543836715
12,0.0,8,2232.592806073604,1528.9247981454246,0.002967493228946549,coarse,Coarse score,-0.7967836241126982
13,0.0,8,1181.462578533101,918.9842888803105,0.0020047286377818416,coarse,Coarse score,-0.8155540109564191
14,0.0,8,2489.368643698108,1625.98855253699,0.00406001897229579,coarse,Coarse score,-0.7754833695877781
15,0.0,8,1717.0177533250535,950.0217003514408,0.009598216177206458,coarse,Coarse score,-0.667508787943445
16,0.0,8,2484.448441376153,1545.5900975496625,0.005456112460664529,coarse,Coarse score,-0.7482646547667656
17,0.0,8,508.8447787584155,1658.895494586497,0.0054982534142600905,coarse,Coarse score,-0.7474430603622652
18,0.0,8,2789.86740592774,1421.2804509648704,0.006264714220521278,coarse,Coarse score,-0.7324998790632228
0,0.0,9,256.45178981265053,969.4212251801509,0.004034106296404773,coarse,Coarse score,-0.7759885719551003
1,0.0,9,908.5744155329303,1791.6428048906382,0.005680652256528686,coarse,Coarse score,-0.7438869503218175
2,0.0,9,1281.715646260418,2276.2835333911935,0.003889065164196029,coarse,Coarse score,-0.7788163433384618
3,0.0,9,2795.7421861210023,1897.4254102296545,0.0048548392809259645,coarse,Coarse score,-0.7599872817578491
4,0.0,9,1343.4746271398035,2036.9363604293903,0.008278212009116619,coarse,Coarse score,-0.6932440394241794
5,0.0,9,1181.398082627682,953.3683117210167,0.005066637605873551,coarse,Coarse score,-0.7558579893756803
6,0.0,9,65.20246453909203,1249.8455634893035,0.0038382305794408553,coarse,Coarse score,-0.7798074317412251
7,0.0,9,124.39212925103493,1315.5247966530733,0.004405501016524946,coarse,Coarse score,-0.7687477338183989
8,0.0,9,2590.8238511176314,2279.951565213909,0.009190141401815791,coarse,Coarse score,-0.6754647529483285
9,0.0,9,3370.5038109142333,2650.411229004618,0.002823635738528779,coarse,Coarse score,-0.799588318811993
10,0.0,9,389.85107364464784,678.4546318807406,0.0035982802462330298,coarse,Coarse score,-0.7844855852783654
11,0.0,9,759.9208953093039,1103.0028273823555,0.003949273044337402,coarse,Coarse score,-0.7776425099718578
12,0.0,9,2768.114033285412,1691.6512097523082,0.010198900085253345,coarse,Coarse score,-0.6557976495942479
13,0.0,9,166.22340035549132,903.0294260252267,0.00453891071859375,coarse,Coarse score,-0.766146732764229
14,0.0,9,63.579237041354645,1148.6020705713308,0.004025453289466494,coarse,Coarse score,-0.7761572739296884
15,0.0,9,2371.8798878386733,1687.9034214612911,0.0049340130204994295,coarse,Coarse score,-0.7584436835269877
