round,mu,seed,empirical_loss,preq_target,v_t,fr_step_null,fr_step_coarse,fr_step_task_no_qty,fr_step_task_no_cost,fr_step_task_no_group,fr_step_task
11,0.1,6,340536.7130236317,341841.38664508506,6198.593191984983,0.0,0.04144631578240268,0.0722509709902056,0.081870973772324,0.08830415996280325,0.11774136446616511
12,0.1,6,337569.63352550706,344918.9960807642,5432.814838547609,0.0,0.03249174759653174,0.05642002640940915,0.10085056313165051,0.1146124156964974,0.13217452275505473
13,0.1,6,354038.6281329026,351903.0329470362,8459.914640289033,0.0,0.023919975319248537,0.03311787707132604,0.0715223942641914,0.07239449237258955,0.08658342592945371
14,0.1,6,349061.3150400619,353575.78695685574,5646.510792092886,0.0,0.030878988807942792,0.04952849560673261,0.09397869381603474,0.10187481321354429,0.1184375417820387
15,0.1,6,363234.5099286715,361948.10383570206,9346.097442898026,0.0,0.024023303118358277,0.045471431539636606,0.06843039049660349,0.08258415157714498,0.0979062275273193
16,0.1,6,365762.4049044896,367591.9451484111,9341.739828658698,0.0,0.030738982075184905,0.04809135755926494,0.12549409038410403,0.134165471357744,0.1455950833455873
17,0.1,6,399061.3345705477,370213.9039900167,4613.882087860315,0.0,0.01671140889955751,0.026055668976261232,0.05050056686405216,0.06817710981459614,0.07146869644922156
18,0.1,6,378251.13000080985,378745.6651733141,8656.851958777173,0.0,0.014038867299351856,0.046972048967984334,0.04610660805276936,0.06751639215971646,0.08217218323399642
0,0.1,7,326187.7872934664,323643.39842554514,9814.06913534092,0.0,0.15974210406166695,0.17167723617791308,0.24642045204092924,0.24706119840829568,0.25600922128504155
1,0.1,7,312963.53582924703,326408.22260918736,6665.323214572389,0.0,0.10673616638097128,0.11649855918237763,0.11197350552317803,0.11591395296585837,0.129597824332492
2,0.1,7,338894.56515397906,332534.2362935037,8651.968660257058,0.0,0.09416398010629164,0.10911340002071888,0.10494100182344665,0.11007327783345795,0.12339415279144439
3,0.1,7,336289.31438393024,342179.75678375753,12244.786335442157,0.0,0.15771551219083513,0.16600243918860597,0.16798809794044925,0.16550929297637273,0.17655007267572928
4,0.1,7,340914.8195222064,344189.78556295694,6888.57356782048,0.0,0.07792678742722788,0.08371824014658637,0.10323448107172577,0.11394560175170462,0.12930173543024492
5,0.1,7,327337.0814066316,344633.25924071914,2536.4399067955674,0.0,0.08309042847611561,0.09096626319917502,0.1614026296044918,0.1669862080786586,0.17968114785262196
6,0.1,7,332667.37593906553,343320.19724090694,944.8455046240124,0.0,0.03883886913907369,0.04785869223714817,0.07975603848229716,0.0841128872771941,0.10150411614266105
7,0.1,7,370960.34465571184,345217.5612416989,1871.1602633951115,0.0,0.04988407256377111,0.05268915556986988,0.09112377427514456,0.09725301278061471,0.11100349786349552
8,0.1,7,348477.2194980376,343828.82579894806,1648.2848274370772,0.0,0.05296062793858136,0.07288772547381048,0.08174742327543218,0.10888140573398875,0.11958094959987821
9,0.1,7,332871.7991131108,335705.25497209484,4313.761366292019,0.0,0.03293215648720743,0.04444287546939357,0.06642651076007684,0.07287307567699991,0.09122483947517596
10,0.1,7,321175.0074917517,337219.5648794925,1849.5362511524,0.0,0.038137947992894904,0.05245798712687557,0.09285985024779168,0.09311023270115648,0.10407858915455435
11,0.1,7,313689.95640960056,339802.7530337508,4059.894366260094,0.0,0.03950978659706626,0.05698158459473027,0.10618393856795695,0.1091139402428184,0.13035959285109308
12,0.1,7,348042.8542389167,343895.9973904462,5266.480480529484,0.0,0.03213120395115643,0.04253478595024804,0.09423848796393244,0.10005891154870865,0.11642048762377648
13,0.1,7,307574.10510464455,347772.43033255637,5810.401444711722,0.0,0.02684340748578519,0.040383859932044686,0.07885347378658113,0.10226898517719403,0.11209033857005778
14,0.1,7,335386.61493548565,359044.30755793187,12012.439487955475,0.0,0.035845329890503715,0.05506536053563823,0.08381325881000767,0.10799572546791512,0.11298535788004278
15,0.1,7,369978.1680571788,355190.7580819194,1148.8508652974851,0.0,0.017149273776082982,0.04338401036063547,0.05675719794378742,0.07749120865305925,0.10210799789926181
16,0.1,7,334138.9687094639,361177.90109012474,6187.732397179701,0.0,0.031837666887300976,0.07757603864597871,0.06596965675983082,0.09784740344123181,0.11992947762820509
17,0.1,7,366219.9683131059,362655.12460367504,2281.375485228724,0.0,0.024246219154539405,0.03955662565213606,0.06774322845096642,0.0796705213659398,0.09097161520147384
18,0.1,7,375963.0847252717,372261.4438149627,9684.227858571336,0.0,0.00945313599535248,0.020479041850654866,0.05348552111457056,0.06397813700978072,0.07241250000212031
0,0.1,8,328108.085403215,326426.2794469372,12618.761021480255,0.0,0.2225745804746138,0.23919290580610783,0.3325762176800731,0.3323147243266253,0.3435466576146404
1,0.1,8,323518.43055439426,331492.31892498827,10822.414786860289,0.0,0.2078600997013074,0.2146459648131101,0.21513542414249182,0.21938726540533943,0.22653910583323508
2,0.1,8,334530.9921121606,338604.1214667548,11683.613371829328,0.0,0.10569947358793332,0.12321606070237882,0.1119207300329968,0.13596069612742656,0.14670244902739152
3,0.1,8,306604.48600631213,340695.3290171848,6433.750717352086,0.0,0.06961772438498175,0.09961466204241534,0.12310812766036705,0.1388158092267838,0.14603170538297053
4,0.1,8,334196.10598984244,341966.75011275377,3145.850063492602,0.0,0.05031623540449955,0.05233420348535303,0.1180603238080888,0.11889553461900924,0.1269459648806593
5,0.1,8,362034.8062664242,342803.11558786966,1923.2566784124938,0.0,0.039879255478651725,0.05215839085455435,0.08037071183678589,0.08294925768371778,0.09503240131719251
6,0.1,8,338764.75899470353,345455.3023836566,3311.4507169155404,0.0,0.05703595607144697,0.06142467137689423,0.11441062659899615,0.11626654021326202,0.1339266763112155
7,0.1,8,322016.597896992,337793.0161148578,4437.631326669245,0.0,0.06147193317943273,0.07240295470013318,0.13519022499131206,0.13874927266667214,0.15527602512963684
8,0.1,8,310421.0266747931,331068.0259662624,3905.0981287030154,0.0,0.037137711577874225,0.044092414237402205,0.06725320154261237,0.07486746093322755,0.09515969060736963
9,0.1,8,331927.8692594321,332773.88199147856,1773.4651232026517,0.0,0.02589787412895813,0.0663667728298258,0.04616643245539223,0.07351754219891371,0.09452960949018084
10,0.1,8,324498.2157417522,339272.6742623621,7110.149096300593,0.0,0.031080311525336322,0.0558231348017706,0.06601020235648591,0.07769086127302052,0.09031527182361554
11,0.1,8,326089.1445890463,346306.8973866325,8669.973175977299,0.0,0.03169529726364761,0.05037910708381072,0.07470290183472196,0.09109845897587955,0.1081010201904535
12,0.1,8,340648.30109667743,346628.81939049397,5415.580574502586,0.0,0.03355935910089851,0.044590948995314274,0.07171551567230669,0.0884867840121437,0.10317452865094114
13,0.1,8,347358.96845649724,350463.3756737285,5558.675220181409,0.0,0.029430070719599175,0.052369820256936345,0.08692219628645913,0.11317539472254576,0.13147315532449866
14,0.1,8,360254.71740235115,356526.3429914856,6497.638229005679,0.0,0.024211143055891976,0.05128672865354742,0.0600341428206139,0.07702974069670504,0.09195443810816993
15,0.1,8,361448.4180149333,361263.85712572286,6126.359109649842,0.0,0.023545511604354284,0.04511553413115859,0.061099973977078614,0.08233400845760099,0.09342061421162214
16,0.1,8,356908.354502496,364981.2061472697,5748.272368753562,0.0,0.028886650927633244,0.03815330477003763,0.09661342768043824,0.10811441153685046,0.12305392074381453
17,0.1,8,379134.3521219475,369523.51233656064,4735.37774809188,0.0,0.015755083590214162,0.03329436831830474,0.06478896860532918,0.07389179117668973,0.08523209097033031
18,0.1,8,364930.89599877194,377208.1851394137,8351.241536533576,0.0,0.01723547580280562,0.036726506307615495,0.060101527091757034,0.07454918853575186,0.09487175810345666
0,0.1,9,319057.64064629044,326670.1136297971,12910.748302419379,0.0,0.19450960543479553,0.2072505802721347,0.3228240589532098,0.3254870877387666,0.33326283932632333
1,0.1,9,323281.6472037167,332768.33711437794,11526.407586940913,0.0,0.15328173971342068,0.1613794135998272,0.16216013727254738,0.1610953346753759,0.1711632585940724
2,0.1,9,346384.4707593824,335302.82434701425,7884.332160597027,0.0,0.09224383437607903,0.09822376390060195,0.10085024157752667,0.09886109439161554,0.1075099991684641
3,0.1,9,322883.532906004,339102.7863781129,7105.806828673172,0.0,0.08837314955543675,0.09031710911790279,0.09543572294655453,0.09915562555254497,0.11039544960630919
4,0.1,9,334008.5582590275,350478.1974651431,13004.011291039118,0.0,0.10261375985799998,0.11007063277758945,0.12398318753284727,0.1352526315329728,0.155098597898299
5,0.1,9,344783.440629905,347529.3731681339,3718.342866565741,0.0,0.05593451543737437,0.0659225129672555,0.11587444849964645,0.1277529116879846,0.13489817325061287
6,0.1,9,356030.2850564938,355594.5579228829,10326.848808109702,0.0,0.0559665239758294,0.07582895380262994,0.10979639301286595,0.1264515224627554,0.13974729612951667
7,0.1,9,342112.57929522445,346779.2430600155,2175.510040835128,0.0,0.039185074943952736,0.04958144534853642,0.07704010981611233,0.08565680878253737,0.10545909274814722
8,0.1,9,370611.1567858134,347708.5720116028,1252.1341812529135,0.0,0.03161075757494083,0.04648396146496724,0.05333596487552608,0.07145033279961252,0.09146002154554002
9,0.1,9,353313.11674613366,348965.29548227007,2799.19391962589,0.0,0.021329404288018033,0.04180574198551919,0.04453925684571101,0.05931818987796457,0.06874808964279652
10,0.1,9,345633.0059361304,354161.72062069585,5589.9264632946,0.0,0.03027863951187957,0.06526176076646155,0.07657061730087023,0.0822298555617212,0.11593809440681037
11,0.1,9,360148.4732797077,347819.4863339988,3839.797889508016,0.0,0.0381551120100824,0.057292472463917506,0.0681946414786007,0.0769632834973257,0.1034255180063524
12,0.1,9,335836.20227492356,350923.6464303378,3554.2865519421175,0.0,0.027990010846305244,0.06125081871008723,0.09838484783946029,0.11201825328973124,0.12441348572501967
13,0.1,9,369600.2945727328,356642.1321700992,6592.168641291792,0.0,0.038128430878018774,0.05027105069182053,0.10771321033652616,0.12767905834675464,0.1434937816930967
14,0.1,9,356324.49200043903,359892.0069669703,4927.831385947589,0.0,0.021855557381148815,0.047039476543743255,0.08518685720011887,0.09336451420693434,0.10521928043504461
15,0.1,9,354566.71553901926,365088.79773884395,6343.47793007124,0.0,0.02198050807197648,0.03688763039709288,0.06031315671869603,0.0825300669791122,0.10364752747757754
16,0.1,9,359023.23025022977,369859.0235388604,5706.099348472897,0.0,0.017419347229479572,0.05305842252426348,0.04794587827125331,0.08818540629684539,0.09994917006487711
17,0.1,9,368898.4042227138,380131.13866811997,11476.306683310308,0.0,0.03405536413420469,0.05768379178177949,0.0770758505600348,0.08985263564730137,0.10567414369253098
18,0.1,9,425139.4936798818,393741.04084950784,16980.03429493308,0.0,0.022649855628762792,0.0689883396713857,0.07634874864332586,0.08683396892459848,0.10567721019939674
0,0.2,0,315490.42253039224,340056.60674520885,26165.846880627563,0.0,0.23377700629229473,0.24959922673128684,0.34269894138108953,0.339772773776978,0.3507690692731597
1,0.2,0,325032.0561376815,348887.7301026806,24394.24408123741,0.0,0.33642455996895954,0.34358380524573395,0.3462500407333651,0.3478093258193305,0.35852577054400714
2,0.2,0,308135.9593005926,369147.53457687685,31844.214921429462,0.0,0.11988055060638127,0.14276726371819215,0.24737066617389766,0.2632459086121422,0.27364171383432667
3,0.2,0,336835.9207450379,365288.66150118585,18337.058515242767,0.0,0.09937554933484874,0.11128639260066116,0.14951865212261203,0.15765742029029994,0.1701969728669968
4,0.2,0,361753.7900269774,345702.8888665972,4872.271895797458,0.0,0.052908624365472785,0.061390356766643915,0.14902664021301548,0.1547779843154176,0.16904687672292568
5,0.2,0,353828.5290590015,354482.14853768336,9633.318209949648,0.0,0.05646976649394672,0.08124361269345773,0.08795692836605218,0.09689603470460226,0.11524073056597263
6,0.2,0,352617.7465037563,351328.977204561,1576.1962643053848,0.0,0.05459206159299338,0.06284554473076502,0.1867068173328283,0.19214918848617837,0.20457121601751285
7,0.2,0,344682.74251412903,358254.73121717194,7489.1099946043105,0.0,0.04245199007442785,0.06490762140112717,0.18977500492008967,0.19861360893525276,0.21002252879862654
8,0.2,0,357091.1378449942,366119.33932110586,9732.954412919644,0.0,0.048074876619410345,0.07172513812742341,0.11144187400163352,0.11964424964297975,0.13285660346779188
9,0.2,0,371614.97238794225,393901.67071254604,28076.348160712398,0.0,0.03425444823994664,0.08204456607738185,0.12399872033523358,0.15441995975199607,0.16786671645637524
10,0.2,0,435288.9083566512,395925.2651671861,13946.727608601272,0.0,0.047247857802648834,0.07225364136568053,0.13247919734193697,0.14468842372843893,0.1744491737327611
11,0.2,0,381421.5743323859,407234.22354583826,12043.476602558978,0.0,0.03540225734383911,0.06922547489446407,0.11840584187618457,0.13623101033322008,0.1637764176170658
12,0.2,0,425659.1835097412,436445.84972224967,29561.897529804846,0.0,0.020808346112735233,0.05884964737325633,0.10470592494668202,0.11264292953772774,0.12316749519828697
13,0.2,0,429905.3282032635,482163.6780555359,56162.424932848604,0.0,0.033374243505466035,0.060787563302951715,0.13251124562536876,0.14071409224287512,0.16060138671673277
14,0.2,0,491114.0942670491,476965.1779129885,22215.487323766807,0.0,0.0163388229122651,0.03269708374244093,0.06982374608434402,0.07857224473437525,0.0918307737157223
15,0.2,0,431008.0816779402,489530.1220487407,18234.723511508782,0.0,0.022691531503981822,0.05291577841201211,0.09838926613045268,0.11148055378470242,0.12746017094815912
16,0.2,0,446298.2960135002,499779.75708648853,11191.725524559384,0.0,0.01606140012734552,0.05676946386184079,0.0792129304571855,0.0603230133567197,0.09511209858792534
17,0.2,0,576116.5039101373,505251.2437717229,5335.699292660807,0.0,0.012311903257226484,0.04543674325482678,0.058162896700677806,0.06408961866938116,0.07928850933870248
18,0.2,0,549215.0143347183,523113.3426977027,18504.14358654915,0.0,0.016192598276718647,0.059072703816317074,0.07090061548558126,0.08018440426063558,0.10038979992603676
0,0.2,1,296216.5899807804,343735.5701117468,29917.707066854113,0.0,0.4414490276642526,0.46405218796318987,0.5103244349403736,0.5183276064147762,0.5299409328039208
1,0.2,1,336648.48469218065,351546.79575585213,24838.844380256836,0.0,0.1535188990997198,0.1586839232517102,0.15821587724083624,0.16040661068948733,0.17013744895085753
2,0.2,1,339442.33183483296,350865.8068011896,11237.625061040802,0.0,0.10652436676723194,0.11492044775640643,0.21980041071757067,0.2218366935255549,0.23209119846981494
3,0.2,1,331835.0482356902,372822.8584053179,27292.417008482153,0.0,0.08074560243163094,0.09769993518900974,0.15362656034620198,0.16436498827706744,0.1804570156251195
4,0.2,1,361125.6518145888,380761.9358799425,27462.59893383732,0.0,0.09248852905664677,0.11011673919250463,0.17382656113606215,0.1863621202843086,0.19898986133241572
5,0.2,1,346747.4215981459,359741.11177910113,755.9300234378898,0.0,0.057024955161768406,0.06843848820295957,0.09108959651832454,0.11217299763536963,0.1268276970730604
6,0.2,1,361326.29766329686,377642.875170258,19637.76920728828,0.0,0.07199251828766691,0.08655818438362943,0.22295750574441497,0.22754440033749462,0.23587260418527287
7,0.2,1,379386.7286628195,376844.16609756905,9285.447972135036,0.0,0.04310108507456749,0.06867691446088302,0.12955002722603468,0.13830802661152136,0.15254360000298015
8,0.2,1,382727.8598659976,382348.586909842,6602.772023953672,0.0,0.051835596637648904,0.08598691782198137,0.13723916735439018,0.15378607571915548,0.1677118634675726
9,0.2,1,373258.7347745961,397244.252281507,15389.793207252456,0.0,0.038862953813577183,0.06171212177576982,0.15080655690095282,0.15345865653592283,0.17324881168027514
10,0.2,1,401671.7440223989,413693.4733309892,20002.181959575624,0.0,0.03781182274627534,0.07640872300759478,0.10913730094663965,0.12480248286847759,0.1487949347467307
11,0.2,1,411414.0367706939,429119.269830864,21610.26356906502,0.0,0.025221091883427214,0.07580440767841032,0.10321258077229585,0.11694880974884081,0.14645485926708313
12,0.2,1,447073.4523574337,455131.20396353956,31256.808595690294,0.0,0.034490229493612405,0.06169126931566042,0.10973915260079214,0.12709688672407315,0.14852903485000477
13,0.2,1,458760.11103963543,460762.51885966933,12741.462350141199,0.0,0.024204843784001145,0.03696100861872876,0.07077089656874602,0.0929627264873256,0.11619720716431473
14,0.2,1,462645.6818994472,475266.91376393026,15816.14463784272,0.0,0.01505059054744732,0.07346762687737564,0.08926819357835214,0.12092413651536736,0.14654153775757098
15,0.2,1,472901.7058150688,487528.8647749693,14551.787844214938,0.0,0.014952263023299358,0.05239258333459903,0.06958956608823037,0.08280136165221803,0.10397147359956617
16,0.2,1,516613.36922794196,501257.4506895902,15460.328415649594,0.0,0.03030965514060419,0.05725985042491807,0.12267894661289609,0.12320207373758159,0.1390624854660557
17,0.2,1,521295.97964697634,525980.4560840697,24979.882497856917,0.0,0.03240509873460622,0.06037540220585394,0.1330884904213297,0.13724084564237374,0.15942318209076614
18,0.2,1,543812.3581792227,547975.0455277942,23916.97922354669,0.0,0.025123492759130256,0.051156835347049644,0.07424410702487541,0.08731373119001433,0.10453549782960465
0,0.2,2,291083.520720738,352179.32645881857,38482.31230099476,0.0,0.3119921904014536,0.3324326990442903,0.4148639612394592,0.4204556913250582,0.4317080377192473
1,0.2,2,326670.32088795013,344429.6929309509,16995.00183244358,0.0,0.2530119589033921,0.258970077956496,0.2641251582210647,0.2641385830716542,0.2727598020573295
2,0.2,2,328396.88717385865,374991.72427999694,38292.56597556389,0.0,0.17109916610514167,0.17403056638504324,0.22877476202454913,0.2339211676741624,0.24003864214723553
3,0.2,2,376821.46176109096,360164.8793432877,7536.918576954689,0.0,0.08650527215073073,0.09345285574546947,0.14743407793559918,0.15604524861432273,0.1745242182919437
4,0.2,2,350025.94026079617,356467.2339112566,365.6341845432762,0.0,0.07701465734294376,0.09273528918154285,0.1430580676359776,0.14714705400259143,0.1741637672364384
5,0.2,2,335927.47534686455,353696.76466358214,481.16110144916456,0.0,0.05835096189113962,0.07735965804703153,0.10520176251244415,0.11814338370761059,0.13526027497628226
6,0.2,2,343919.0701207105,353772.4068873274,1029.31711032585,0.0,0.07030789324072426,0.08756821721054966,0.12116787491933997,0.1362457062924515,0.14897338085087983
7,0.2,2,368230.71337727614,366636.5007412854,13804.375056165387,0.0,0.06317930537605393,0.08221648720684091,0.27097599645615933,0.2728076347314847,0.2883120769436606
8,0.2,2,345787.62087671604,370037.64151342364,9150.635880746006,0.0,0.03749937638495036,0.056571725984352256,0.1301043047358785,0.1375337045411715,0.15049156924741086
9,0.2,2,381685.7254002963,384640.73014858586,15966.861702224996,0.0,0.04881400782992319,0.06632388456073039,0.1293315886000008,0.13674078976372464,0.15729916795855137
10,0.2,2,355800.28905008687,408044.1872903064,27765.753385840217,0.0,0.0425103537722083,0.07696281370339023,0.11541046000335219,0.118879133158885,0.14790334138915825
11,0.2,2,370955.22377432714,416329.91950530023,18292.06501543551,0.0,0.05012006064244937,0.08422179965902807,0.11232100717131893,0.12306047773338408,0.13612883429465714
12,0.2,2,395922.8521557319,421911.1943033325,8218.238077280927,0.0,0.023534812843078807,0.06187762102756218,0.10271654852392027,0.11117217978250263,0.12838226010625178
13,0.2,2,381919.2787218195,433116.12948458677,11622.657499617024,0.0,0.02429602811176258,0.05541167962508776,0.13504160185960942,0.1486803854000648,0.1628324353237277
14,0.2,2,467615.0670262783,447132.7247775799,14229.403691843792,0.0,0.022614510513903185,0.05693937119660124,0.09985130409345032,0.11770787042310416,0.13929969218812818
15,0.2,2,417773.90176257543,494602.4889008911,49341.77673848346,0.0,0.025626658037406616,0.048647659970036644,0.09424398350175034,0.11058239297348472,0.12464916577936659
16,0.2,2,494379.0395625447,483673.38632812223,12566.380924739817,0.0,0.020447163513258804,0.032895853170015,0.10506297352943504,0.10341329568961868,0.11525666700598189
17,0.2,2,444201.87511817197,495534.8996274392,12111.559356874379,0.0,0.015339184223153361,0.05899879791236035,0.08409761184623835,0.1109189429513895,0.12296874135844703
18,0.2,2,518038.9765606128,524972.2209147231,32179.951474527596,0.0,0.023937700465182787,0.04290454146584924,0.08361658286205684,0.1033427113397221,0.12242633265218283
0,0.2,3,331140.863545921,343164.02009815664,29337.698884958925,0.0,0.31302784795061417,0.33149516636807935,0.40600834254504437,0.4054630091390943,0.4189883175601428
1,0.2,3,341894.8010717457,355219.45556208404,30175.40004131006,0.0,0.28991723991425966,0.29658257531644633,0.3046938987966042,0.3094678627947784,0.3150960567967098
2,0.2,3,326394.7244785446,347205.44867390144,8826.42755031836,0.0,0.11683327803010816,0.13055579063317999,0.2304420191299254,0.23894931683754755,0.24659635272631128
3,0.2,3,337548.2274959591,345445.1044635848,1788.59537921421,0.0,0.06779411231480888,0.09170753809085191,0.18871879194983504,0.20053279964839013,0.21523446162575102
4,0.2,3,361221.7276739297,347273.9660959563,3093.671085684211,0.0,0.05260435010785224,0.0608522839029012,0.08735411254532337,0.09266218835712821,0.11146372234794151
5,0.2,3,357648.0543701956,342746.97417740937,452.031824456295,0.0,0.06548514822500685,0.08162938857235955,0.13230567609459484,0.139101589763544,0.15596327536006174
6,0.2,3,348835.89985396893,344395.2356157339,3632.273545756121,0.0,0.057224307882332924,0.08436890204730275,0.1754663410384926,0.1790599243139201,0.2034898174376832
7,0.2,3,353786.00665942935,351877.4295160063,8462.63494882203,0.0,0.045326029838848925,0.05167058254819611,0.12966760610660227,0.13326767937850725,0.15156567470737203
8,0.2,3,343409.74369674,362459.56941349426,12488.960183267423,0.0,0.05449648760570135,0.08927428083767287,0.16239350295711533,0.1638536154930323,0.18470901995055658
9,0.2,3,354729.30761482054,372996.8636053987,11827.901607330423,0.0,0.03222427385011844,0.050452599518431215,0.1188399179196466,0.12491857934851112,0.13418913725149245
10,0.2,3,345546.1295072388,414990.18867067207,41984.090504262655,0.0,0.062439286214714444,0.07937182199071517,0.1205479419176876,0.1285727497728242,0.14559806055689797
11,0.2,3,409872.46963185346,403998.9583037898,16391.01220045949,0.0,0.029329710311208332,0.04895306632695588,0.09171333926413518,0.09461525414794467,0.10774764599606429
12,0.2,3,393997.6252023031,419849.9104897173,18903.224939416337,0.0,0.019387344253665065,0.03821105829668172,0.0845008984093154,0.09270534396457233,0.10861176190450271
13,0.2,3,384657.6775521199,431790.32267448225,19411.98625299509,0.0,0.025876145599306268,0.03889696539538535,0.16975062477656047,0.1696047308333974,0.18104464687925467
14,0.2,3,413721.98643446364,468090.73701594555,36800.29278273828,0.0,0.02922393666328227,0.0542832858162424,0.127933545252664,0.1293528765356333,0.1495418842271994
15,0.2,3,425848.55095006526,472616.0956530901,19566.86297786713,0.0,0.0268551666755946,0.06689008045589064,0.07429689854028816,0.09834634673473533,0.12790114784701456
16,0.2,3,501631.6756271129,495739.0522322345,28051.28752396244,0.0,0.018705543211504038,0.036831743419046124,0.06602969452890559,0.08715538999135745,0.098084065167891
17,0.2,3,484695.0939956774,524604.9084728928,31438.696006731538,0.0,0.025106574329166506,0.053156895035100786,0.07780095509732292,0.08895859177549664,0.10722475564736149
18,0.2,3,513637.1337913155,562466.4721232182,48540.356754040986,0.0,0.032192075493380025,0.07445279127378587,0.08779796030460038,0.10814701405475821,0.1282034628422843
0,0.2,4,322121.9780172656,353801.6066267848,39974.286108401255,0.0,0.398359029290998,0.4203022944005864,0.4698453698036943,0.472540881091615,0.4869936467357923
1,0.2,4,332754.56682911614,348729.04303637095,21356.438407001086,0.0,0.18463007311498691,0.19874363625541933,0.21117712627266205,0.2231242511472491,0.24221903871301223
2,0.2,4,351757.62742085976,354579.2047313757,16153.563801315904,0.0,0.10588551199772682,0.1154692578752545,0.23671952180827105,0.24593137451711103,0.2574051812330906
3,0.2,4,341430.14321199927,330808.4436265262,12630.294298339693,0.0,0.1075245821267662,0.11371456350773279,0.15579460205712228,0.1594333720921761,0.17117966956579114
4,0.2,4,351436.86887377285,334093.0971811745,3674.9893537976895,0.0,0.07951786882329265,0.08616273449910733,0.24854934001267964,0.2480772363633032,0.260752252906511
5,0.2,4,321056.5127266172,340743.7575288853,8830.916188381496,0.0,0.053909711660353854,0.06185188973764624,0.09611219665508057,0.10124981127013803,0.11782426723645818
6,0.2,4,344567.1123480155,369731.36835855065,31646.413274370832,0.0,0.06209870977609594,0.07614412493033884,0.13765024627617065,0.12798649541790766,0.1518124731138227
7,0.2,4,325633.1727131387,357713.7499760897,10223.414540869475,0.0,0.04241691636376226,0.06597816392166733,0.14415572448236885,0.15272116270196268,0.16480468427179473
8,0.2,4,343214.24645805615,363496.8761849311,6931.01528310607,0.0,0.03168820100123973,0.05128104675789595,0.07719128492460274,0.08888786592560816,0.10245329672442273
9,0.2,4,371949.77246650634,384035.10340155667,20393.695906950918,0.0,0.0300381613905241,0.04051463484347341,0.0870676383892698,0.08526403920786829,0.1035100131241351
10,0.2,4,341499.62725796277,387063.17537422094,12555.087866655318,0.0,0.03648725074025958,0.05856917213750556,0.1545212575416019,0.15827787903049034,0.17583469551299402
11,0.2,4,411407.9577496307,402914.13195586024,16002.002353866235,0.0,0.03217435394566423,0.04927743799344722,0.11257522293652696,0.12032886905492954,0.12938164595626597
12,0.2,4,409126.205435786,424341.19804729626,22100.79732758354,0.0,0.027873565194217246,0.04423788819174726,0.11612204344089082,0.12184022634790885,0.13161456997361115
13,0.2,4,415307.9500287787,441704.457939601,17617.877715508686,0.0,0.013550531809043422,0.03409267493738671,0.1001858800544611,0.10974900210771275,0.11817102277126179
14,0.2,4,451081.6050972333,457970.10727256024,17853.333884345077,0.0,0.016865345307220083,0.025750312654040992,0.09665713759434932,0.1025307608426959,0.11006332625306739
15,0.2,4,414567.2752290155,479051.6084332474,27913.397413196915,0.0,0.03425071835086359,0.04666695613057725,0.08538643861812062,0.10573504471536785,0.1172181122341021
16,0.2,4,489329.7907321575,497777.33950351266,21650.02717012033,0.0,0.026923256975724296,0.049117333691094535,0.11301950782741292,0.12148674010883355,0.1360798503699617
17,0.2,4,503690.3625428453,524114.79223097535,28317.482161805732,0.0,0.026946867568503383,0.05486941647426387,0.14556859268169495,0.15318762738843705,0.16501242527986001
18,0.2,4,522920.377918088,545973.9812535997,26546.884584733052,0.0,0.02067759401748282,0.048374891083485756,0.11777007336402451,0.12682529111152027,0.13337525070532344
0,0.2,5,315293.5416472969,333976.2068998502,20144.709499909426,0.0,0.225782828499767,0.24019441558607013,0.30335046824819906,0.3019519716130457,0.3149116903366045
1,0.2,5,297535.8750229812,353102.34571741126,31104.983635471435,0.0,0.2694959817524888,0.28009715408217617,0.2888050704519513,0.2917374295415789,0.3033768240198804
2,0.2,5,343877.435843502,353375.443145672,15869.635682035994,0.0,0.15066695938406127,0.15806473164745263,0.20481186420097122,0.20598308840171034,0.21852231481552944
3,0.2,5,296836.34567046055,367929.85736658145,21386.559490232088,0.0,0.1027511574250218,0.11959288137740706,0.19934835394472292,0.21235402839079945,0.22327717556899
4,0.2,5,342331.60003362887,347343.6027713462,4875.485019820626,0.0,0.061489833813287584,0.07967993005413654,0.127924290681092,0.13493173135024555,0.14779697341449852
5,0.2,5,332950.7077856417,348515.29857477365,1719.3735821789014,0.0,0.038770143236577195,0.06466837938432188,0.11034441767292583,0.12075783994974415,0.14150806722511122
6,0.2,5,334177.75455988443,343391.9200462523,3434.250137611758,0.0,0.06003634032681443,0.06861345543587129,0.129404362169018,0.139489266208279,0.14853894836233678
7,0.2,5,352124.8209844685,362109.04083893844,19149.460424770543,0.0,0.05970029983427375,0.07153262341185601,0.15215589325572573,0.1639687329184991,0.1719825428200067
8,0.2,5,355131.8250349008,371497.84462098783,17362.776084950718,0.0,0.052466214172532936,0.06841091254218612,0.14795890617321078,0.16399183388038802,0.17739376245400565
9,0.2,5,337438.9034850682,390150.16605777567,21780.7684767358,0.0,0.04415385882328325,0.054860072325842606,0.11378878405273327,0.1329622541635637,0.14558432050176617
10,0.2,5,375743.40159533726,397457.05326571956,15573.338237425894,0.0,0.02132673571047071,0.051662590710367884,0.07015061337596341,0.07910066492714585,0.09417425319844785
11,0.2,5,412025.78646808164,411775.750350349,17993.030683667865,0.0,0.029965716459003228,0.04336539045844796,0.08222020934648341,0.101861140824758,0.10940940358258434
